id,nset1,nset2,nset3,nset4,nset5,nset6,nset7,nset8,nset9,nset10,nset11,nset12,mset1,mset2,mset3,mset4,mset5,mset6,mset7,mset8,mset9,mset10,mset11,mset12,TotAmt,TotTrans
1810,0,0.192,0,0,0.154,0,0.269,0.231,0,0,0,0,0,0.155,0,0,0.044,0,0.082,0.049,0,0,0,0,1018954.1,26
1811,0,0,0.079,0.605,0,0,0,0,0.29,0,0,0,0,0,0.148,0.483,0,0,0,0,0.344,0,0,0,907351,38
1814,0,0.269,0.077,0,0.039,0.039,0,0,0,0,0,0.077,0,0.162,0.085,0,0.037,0.024,0,0,0,0,0,0.066,392663.24,26
1815,0,0,0.125,0,0.375,0.25,0,0,0,0,0,0.25,0,0,0.1,0,0.371,0.019,0,0,0,0,0,0.509,77488.36,8
1831,0,0.351,0.027,0.108,0.243,0.108,0.027,0.054,0,0,0,0.027,0,0.59,0.035,0.154,0.122,0.02,0.004,0.016,0,0,0,0.037,1068150.78,37
1847,0,0.571,0,0,0.357,0.071,0,0,0,0,0,0,0,0.694,0,0,0.275,0.031,0,0,0,0,0,0,460187.87,14
1849,0.017,0.2,0.017,0.033,0.317,0.083,0.267,0.017,0.017,0,0,0.033,0.012,0.208,0.022,0.054,0.31,0.092,0.203,0.017,0.042,0,0,0.04,428748.97,60
1872,0.125,0.25,0.125,0.375,0,0,0,0.125,0,0,0,0,0.177,0.233,0.112,0.311,0,0,0,0.167,0,0,0,0,326007,8
1890,0,0.23,0.082,0.148,0,0,0,0.016,0,0.377,0,0,0,0.318,0.116,0.002,0,0,0,0.075,0,0.126,0,0,1168902.89,61
1895,0,0.25,0,0.333,0,0,0,0,0,0,0,0,0,0.275,0,0.26,0,0,0,0,0,0,0,0,447626,12
1905,0,0,0,0.368,0,0,0.053,0,0,0.263,0,0,0,0,0,0.006,0,0,0.002,0,0,0.125,0,0,239899.49,19
1914,0,0.563,0.197,0.042,0.056,0.042,0.056,0,0,0,0,0,0,0.57,0.208,0.022,0.053,0.021,0.056,0,0,0,0,0,1515720.91,71
1923,0.011,0.33,0.568,0,0,0.011,0.057,0,0,0,0,0.011,0.012,0.25,0.581,0,0,0.003,0.126,0,0,0,0,0.012,2032811.08,88
1928,0,0.05,0,0.25,0.1,0,0.1,0,0.15,0.3,0,0,0,0.205,0,0.001,0.153,0,0.442,0,0.002,0.093,0,0,476780.89,20
1959,0,0.1,0,0.6,0.1,0,0.1,0,0,0,0,0,0,0.147,0,0.013,0.306,0,0.376,0,0,0,0,0,62015.7,10
1963,0.022,0.044,0.022,0.087,0.022,0,0,0.087,0,0.5,0,0,0.002,0.1,0.004,0.182,0.001,0,0,0.056,0,0.062,0,0,817836.53,46
1968,0,0.263,0,0,0,0,0,0,0,0.737,0,0,0,0.211,0,0,0,0,0,0,0,0.789,0,0,337163.98,19
1970,0,0.091,0.364,0.136,0,0.046,0,0,0,0,0.091,0,0,0.071,0.179,0.067,0,0.007,0,0,0,0,0.301,0,1087683.82,22
1984,0,0.372,0,0.047,0.105,0.116,0.07,0.093,0,0.07,0,0.035,0,0.493,0,0.018,0.056,0.058,0.093,0.115,0,0.035,0,0.023,3515214.6,86
1999,0,0.667,0,0.333,0,0,0,0,0,0,0,0,0,0.998,0,0.002,0,0,0,0,0,0,0,0,354853.68,9
2015,0,0.085,0.024,0.061,0.159,0.098,0.11,0.012,0,0.256,0,0.024,0,0.108,0.034,0.077,0.133,0.081,0.117,0.009,0,0.128,0,0.026,760488.01,82
2023,0,0.059,0.765,0,0,0,0.059,0,0,0,0,0.059,0,0.008,0.934,0,0,0,0.03,0,0,0,0,0.029,2281772.24,17
2025,0,0,0,0.162,0.405,0.027,0.054,0.054,0,0,0,0,0,0,0,0.47,0.206,0.025,0.018,0.038,0,0,0,0,864745.87,37
2026,0,0.563,0.063,0.125,0.063,0,0.125,0,0,0,0,0,0,0.784,0.036,0.002,0.046,0,0.001,0,0,0,0,0,360855.82,16
2027,0,0.246,0.105,0.126,0.005,0.194,0.016,0,0.126,0.063,0,0,0,0.091,0.079,0.127,0.009,0.158,0.017,0,0.157,0.082,0,0,6655342.44,191
2039,0,0.737,0,0,0.105,0.053,0.053,0.053,0,0,0,0,0,0.795,0,0,0.112,0.013,0.028,0.052,0,0,0,0,212824.74,19
2044,0,0.158,0.053,0.421,0.132,0,0,0,0,0,0,0.026,0,0,0.926,0.042,0.001,0,0,0,0,0,0,0,18809931.98,38
2064,0.05,0.35,0.1,0,0.15,0,0.1,0.15,0.05,0,0,0,0.024,0.388,0.027,0,0.076,0,0.077,0.077,0.278,0,0,0,1754494.12,20
2068,0,0,0,0,0.143,0,0,0,0,0.857,0,0,0,0,0,0,0.67,0,0,0,0,0.33,0,0,201613,14
2082,0,0.167,0.056,0.028,0.056,0.028,0.111,0,0,0.444,0,0,0,0.388,0.048,0.053,0.204,0.068,0.403,0,0,0.173,0,0,307320.15,36
2105,0.003,0.327,0.152,0.077,0.154,0.075,0.016,0.072,0.003,0,0,0.003,0.001,0.334,0.113,0.126,0.121,0.054,0.017,0.033,0.002,0,0,0.004,7228469.85,376
2111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68655.35,10
2125,0,0,0,0,0,0,0,0,0,0.588,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,394805.17,17
2157,0,0.519,0.102,0.232,0.046,0.065,0.009,0.009,0,0,0,0,0,0.642,0.109,0.078,0.053,0.053,0.005,0.007,0,0,0,0,1466738.09,108
2166,0,0.121,0.182,0.091,0.121,0.03,0,0.03,0,0,0.03,0,0,0.056,0.153,0.12,0.084,0.016,0,0.056,0,0,0.306,0,968292.22,33
2175,0,0.111,0.222,0.111,0,0,0,0.222,0,0.333,0,0,0,0.111,0.193,0.18,0,0,0,0.279,0,0.238,0,0,137276.29,9
2189,0,0.067,0,0,0,0,0,0,0,0,0.133,0,0,0.014,0,0,0,0,0,0,0,0,0.765,0,1270703.95,15
2197,0.25,0.35,0,0.2,0,0,0,0,0,0,0,0,0.03,0.173,0,0.577,0,0,0,0,0,0,0,0,370522.81,20
2205,0,0.172,0.241,0,0,0,0,0.035,0,0.31,0,0,0,0.105,0.324,0,0,0,0,0.013,0,0.456,0,0,1004734.63,29
2211,0,0.083,0,0.833,0,0,0,0.083,0,0,0,0,0,0.108,0,0.183,0,0,0,0.709,0,0,0,0,73073.52,12
2219,0,0,0.059,0.353,0,0,0.059,0.177,0.353,0,0,0,0,0,0.118,0.013,0,0,0.046,0.156,0.668,0,0,0,125697.14,17
2227,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.099,0,0,0,0,0,0.901,0,0,13367.73,10
2251,0.077,0.308,0,0.231,0.154,0,0,0,0,0.231,0,0,0.244,0.532,0,0.003,0.06,0,0,0,0,0.162,0,0,205507.62,13
2268,0,0.048,0.024,0.5,0,0.095,0,0,0.024,0,0,0,0,0.029,0.016,0.27,0,0.152,0,0,0.066,0,0,0,1174961.27,42
2273,0,0.333,0,0.167,0,0.167,0.333,0,0,0,0,0,0,0.299,0,0.302,0,0.3,0.1,0,0,0,0,0,159237.64,6
2297,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245319.25,11
2302,0,0,0,0.143,0.143,0.143,0,0.286,0,0,0,0,0,0,0,0.143,0.258,0.045,0,0.08,0,0,0,0,272428.04,7
2311,0,0,0,0.429,0,0,0.286,0,0,0.286,0,0,0,0,0,0.695,0,0,0.271,0,0,0.034,0,0,214820.52,7
2322,0,0.467,0,0,0.133,0,0.067,0,0,0.2,0,0,0,0.731,0,0,0.063,0,0.089,0,0,0.198,0,0,291806.42,15
2340,0.028,0,0,0.417,0.028,0,0.028,0.056,0,0,0,0.028,0.001,0,0,0.31,0.026,0,0.032,0.025,0,0,0,0.018,1232725.3,36
2341,0.111,0.278,0,0.222,0,0.056,0,0,0,0,0,0,0.104,0.117,0,0.425,0,0.063,0,0,0,0,0,0,188215.3,18
2347,0,0,0,0.286,0.143,0.143,0,0.286,0,0,0,0,0,0,0,0.007,0.122,0.25,0,0.41,0,0,0,0,73922.3,7
2364,0,0.605,0,0.07,0,0.256,0.023,0.047,0,0,0,0,0,0.702,0,0,0,0.229,0.059,0.01,0,0,0,0,1424441.17,43
2365,0,0.706,0,0,0,0,0,0,0,0,0,0,0,0.492,0,0,0,0,0,0,0,0,0,0,545976.44,17
2374,0,0,0.294,0,0,0,0,0.118,0,0,0.177,0.059,0,0,0.111,0,0,0,0,0.068,0,0,0.555,0.01,1300727.6,17
2376,0,0.028,0,0.778,0.083,0,0,0,0,0,0,0.028,0,0.059,0,0.007,0.394,0,0,0,0,0,0,0.029,533741.65,36
2385,0,0,0.083,0,0,0,0,0.083,0,0.833,0,0,0,0,0.612,0,0,0,0,0.015,0,0.373,0,0,151123.17,12
2426,0,0.149,0.021,0.192,0.043,0.021,0.043,0.021,0.064,0.106,0,0,0,0.169,0.023,0.162,0.042,0.028,0.023,0.017,0.001,0.28,0,0,951931.56,47
2430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110789.1,22
2431,0,0,0,0.429,0,0.357,0,0.036,0,0,0,0,0,0,0,0.335,0,0.297,0,0.033,0,0,0,0,1663636.55,28
2432,0,0,0,0.029,0,0,0,0,0,0.971,0,0,0,0,0,0.001,0,0,0,0,0,0.999,0,0,44634.21,34
2447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11782.65,12
2456,0,0,0,0.495,0,0.044,0,0.033,0.088,0,0,0,0,0,0,0.04,0,0.558,0,0.037,0.307,0,0,0,180809.01,91
2461,0,0.27,0.128,0.027,0.142,0.034,0.108,0.041,0.014,0,0.014,0.054,0,0.12,0.163,0.003,0.011,0.021,0.091,0.014,0.006,0,0.499,0.001,6686523.45,148
2463,0,0.2,0.1,0.5,0.1,0.1,0,0,0,0,0,0,0,0.409,0.066,0.112,0.211,0.203,0,0,0,0,0,0,140953.35,10
2464,0,0,0,0.4,0.2,0,0.1,0.2,0.1,0,0,0,0,0,0,0.048,0.422,0,0.251,0.268,0.011,0,0,0,69298.04,10
2469,0,0,0.1,0.5,0,0.05,0,0.25,0.05,0,0,0,0,0,0.844,0.138,0,0.006,0,0.003,0.001,0,0,0,1749983.45,20
2474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,152985.75,7
2475,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.527,0,0,0,0,0,0,0,0,187715.06,10
2493,0,0,0.177,0.647,0,0.059,0,0.059,0,0,0.059,0,0,0,0.066,0.001,0,0.022,0,0.252,0,0,0.658,0,1030441.12,17
2494,0,0.2,0,0,0,0,0,0,0,0.4,0,0,0,0.243,0,0,0,0,0,0,0,0.377,0,0,84338.17,10
2499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1565.1,6
2504,0.016,0.295,0.131,0.033,0.148,0.066,0.016,0.066,0,0.18,0,0,0.002,0.305,0.291,0.072,0.104,0.089,0.016,0.003,0,0.019,0,0,1409281.16,61
2516,0,0.262,0.143,0.262,0,0.071,0,0,0,0,0,0,0,0.343,0.184,0.007,0,0.079,0,0,0,0,0,0,604766.11,42
2517,0,0,0,0,0.1,0.1,0,0.2,0,0,0,0,0,0,0,0,0.134,0.065,0,0.036,0,0,0,0,398618.02,10
2553,0,0.389,0,0.278,0,0.056,0.056,0.056,0,0,0,0,0,0.181,0,0.518,0,0.008,0.226,0.016,0,0,0,0,818546.19,18
2568,0,0,0.077,0.231,0.231,0,0.154,0,0,0,0,0,0,0,0.148,0.002,0.2,0,0.371,0,0,0,0,0,360541.69,13
2585,0.167,0,0,0,0.333,0,0.167,0,0,0,0,0,0.308,0,0,0,0.225,0,0.041,0,0,0,0,0,273484.39,6
2610,0,0,0.167,0.167,0,0,0.333,0.167,0,0,0,0,0,0,0.135,0.001,0,0,0.72,0.068,0,0,0,0,67867.62,6
2620,0,0.158,0.684,0,0,0,0,0,0,0.158,0,0,0,0.157,0.732,0,0,0,0,0,0,0.111,0,0,99644.7,19
2621,0,0.304,0,0.261,0,0,0,0,0.087,0,0.13,0,0,0.047,0,0.094,0,0,0,0,0,0,0.553,0,1393681.22,23
2636,0,0.154,0.077,0.039,0.051,0.039,0.064,0.051,0.128,0.077,0,0.026,0,0.081,0.085,0.024,0.002,0.001,0.263,0.004,0.003,0.097,0,0,4117053.64,78
2649,0,0.417,0.167,0,0,0,0,0.083,0,0,0.25,0,0,0.037,0.01,0,0,0,0,0.006,0,0,0.94,0,2133981.66,12
2659,0,0.391,0,0.087,0.217,0,0,0,0.044,0,0,0,0,0.638,0,0.001,0.213,0,0,0,0.028,0,0,0,303319.71,23
2672,0,0,0,0,0.133,0,0,0.067,0,0.533,0,0.067,0,0,0,0,0.029,0,0,0,0,0.582,0,0.036,854553.11,15
2695,0,0.175,0.254,0.222,0.048,0.032,0.032,0.016,0,0.064,0,0,0,0.04,0.255,0.21,0.03,0.007,0.029,0.003,0,0.104,0,0,3069464.87,63
2696,0,0.606,0,0.152,0,0,0,0.121,0,0,0,0.121,0,0.549,0,0.139,0,0,0,0.151,0,0,0,0.161,433719.92,33
2711,0,0.22,0.059,0.051,0.085,0.076,0.034,0.017,0,0.051,0,0,0,0.236,0.075,0.08,0.093,0.049,0.016,0.006,0,0.008,0,0,1995204.28,118
2734,0,0.152,0.091,0.394,0.061,0.242,0,0,0,0,0,0,0,0.211,0.185,0.38,0.056,0.157,0,0,0,0,0,0,360042.93,33
2735,0,0.476,0,0.071,0,0.119,0.024,0.286,0.024,0,0,0,0,0.528,0,0.144,0,0.059,0.011,0.218,0.041,0,0,0,741847.78,42
2736,0,0.059,0,0.118,0,0,0,0.059,0,0,0,0,0,0.026,0,0.092,0,0,0,0.02,0,0,0,0,230503.34,17
2739,0,0.273,0,0.121,0,0.121,0,0.061,0.03,0,0,0,0,0.221,0,0.073,0,0.029,0,0.003,0.065,0,0,0,545964.6,33
2741,0,0.253,0,0.138,0.012,0,0.012,0,0,0.575,0,0,0,0.11,0,0.031,0.011,0,0.006,0,0,0.8,0,0,2820509.26,87
2752,0,0.614,0.182,0.023,0.068,0.046,0.023,0.023,0,0,0,0,0,0.634,0.203,0,0.057,0.048,0.028,0.028,0,0,0,0,1174389.25,44
2759,0.029,0,0,0.5,0.294,0,0,0,0.029,0,0,0,0.001,0,0,0.532,0.448,0,0,0,0.002,0,0,0,504841.69,34
2801,0,0,0,0.063,0.063,0,0.125,0,0,0.75,0,0,0,0,0,0.11,0.111,0,0.598,0,0,0.181,0,0,367923.19,16
2807,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.603,0,0,0.397,0,0,0,0,0,0,0,198327.4,6
2851,0,0.333,0,0.167,0,0,0,0,0,0,0.167,0,0,0.078,0,0.034,0,0,0,0,0,0,0.809,0,827801.37,6
2853,0,0,0.4,0,0.3,0.1,0,0.1,0,0,0,0,0,0,0.363,0,0.377,0.098,0,0.038,0,0,0,0,220494.47,10
2863,0,0.214,0,0,0,0,0,0,0,0.786,0,0,0,0.841,0,0,0,0,0,0,0,0.16,0,0,159501.82,14
2865,0,0,0,0.059,0,0.177,0,0.059,0,0.706,0,0,0,0,0,0.019,0,0.651,0,0.263,0,0.068,0,0,1169334.31,17
2866,0,0.902,0,0,0,0.049,0.024,0,0,0,0,0,0,0.822,0,0,0,0.052,0.119,0,0,0,0,0,1072884.93,41
2867,0.059,0,0,0,0.647,0.059,0.059,0,0.059,0,0,0,0.083,0,0,0,0.704,0.062,0.024,0,0.02,0,0,0,796818.31,17
2872,0,0.056,0.056,0,0,0,0,0,0,0.389,0,0,0,0.105,0.072,0,0,0,0,0,0,0.194,0,0,206850.72,18
2873,0.033,0.317,0.133,0.183,0.067,0.067,0.033,0,0,0,0,0.033,0.018,0.234,0.147,0.341,0.033,0.019,0.011,0,0,0,0,0.016,2196383.64,60
2882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140267,15
2906,0,0.2,0.133,0.067,0,0,0.133,0,0,0,0.2,0,0,0.025,0.079,0.014,0,0,0.022,0,0,0,0.757,0,1772088.73,15
2926,0,0.039,0,0.269,0.039,0.077,0.039,0,0,0.462,0,0,0,0.002,0,0.01,0.296,0.008,0.027,0,0,0.365,0,0,101367.79,26
2929,0,0.167,0,0,0.333,0,0.167,0,0,0,0,0,0,0.467,0,0,0.064,0,0.079,0,0,0,0,0,131249.73,6
2940,0,0.188,0,0.063,0.125,0,0,0,0,0,0,0,0,0.051,0,0.066,0.041,0,0,0,0,0,0,0,1361075.34,16
2955,0,0,0.2,0.24,0.06,0,0,0.02,0.04,0.18,0.2,0,0,0,0.415,0.002,0.013,0,0,0,0,0.005,0.558,0,5420248.77,50
2989,0,0,0,0.636,0.046,0.182,0,0.046,0.046,0,0,0,0,0,0,0.619,0.032,0.143,0,0.035,0.039,0,0,0,281954.8,22
2990,0,0.014,0,0.486,0.414,0.071,0,0,0,0.014,0,0,0,0.001,0,0.338,0.421,0.18,0,0,0,0.06,0,0,1225434.08,70
2992,0,0.09,0.045,0.299,0.015,0.06,0.015,0.015,0,0.239,0,0.015,0,0.123,0.212,0.019,0.001,0.042,0.159,0.033,0,0.13,0,0.076,882255.01,67
2993,0,0,0,0,0,0,0.077,0.077,0,0.769,0,0,0,0,0,0,0,0,0.019,0.437,0,0.28,0,0,158607.16,13
3013,0,0,0,0,0,0,0.077,0,0,0.462,0,0,0,0,0,0,0,0,0.212,0,0,0.305,0,0,311144.84,13
3026,0.324,0,0,0.189,0,0,0,0.054,0,0.297,0,0,0.672,0,0,0.001,0,0,0,0.003,0,0.032,0,0,2532839.07,37
3029,0,0,0,0.667,0,0,0.167,0,0,0,0,0,0,0,0,0.03,0,0,0.423,0,0,0,0,0,24457,6
3033,0,0.2,0.2,0,0.1,0,0.1,0.2,0,0,0.2,0,0,0.067,0.133,0,0.076,0,0.133,0.066,0,0,0.525,0,194986.67,10
3037,0,0.083,0.167,0,0.333,0.167,0.167,0,0,0,0,0,0,0.058,0.285,0,0.17,0.349,0.069,0,0,0,0,0,402203.32,12
3039,0,0.412,0,0.235,0.059,0,0.118,0,0,0,0,0,0,0.371,0,0.139,0.072,0,0.218,0,0,0,0,0,301793.46,17
3053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,156863.35,9
3061,0,0.053,0,0.29,0.316,0,0,0,0,0.263,0,0,0,0.167,0,0.004,0.57,0,0,0,0,0.116,0,0,482690.16,38
3071,0,0,0,0,0.042,0,0.042,0,0,0.208,0,0,0,0,0,0,0.034,0,0.121,0,0,0.094,0,0,736996.71,24
3083,0,0,0.077,0,0.539,0.308,0,0,0,0,0,0,0,0,0.124,0,0.669,0.186,0,0,0,0,0,0,700611.28,13
3096,0,0.857,0,0,0,0.143,0,0,0,0,0,0,0,0.887,0,0,0,0.113,0,0,0,0,0,0,85630.95,7
3097,0,0.5,0,0.125,0,0,0,0.125,0,0,0,0,0,0.812,0,0.04,0,0,0,0.064,0,0,0,0,230399,8
3117,0,0,0,0.048,0.191,0.048,0.143,0.048,0,0.524,0,0,0,0,0,0.002,0.299,0.298,0.193,0.171,0,0.037,0,0,163591.06,21
3136,0,0,0.333,0.303,0,0,0.03,0.182,0,0,0,0,0,0,0.862,0.002,0,0,0.065,0.029,0,0,0,0,3518183.11,33
3169,0,0.213,0.043,0.532,0.064,0.085,0,0,0,0,0,0,0,0.282,0.001,0.311,0.03,0.032,0,0,0,0,0,0,2761888.31,47
3170,0,0.389,0,0.167,0.111,0.056,0.056,0.111,0,0,0,0.111,0,0.516,0,0.08,0.07,0.047,0.042,0.157,0,0,0,0.088,230676.5,18
3177,0,0,0,0,0.063,0.563,0,0.125,0,0,0,0.125,0,0,0,0,0.254,0.172,0,0.084,0,0,0,0.162,560223.29,16
3197,0,0.039,0.059,0,0.039,0,0,0,0,0.471,0,0.02,0,0.011,0.026,0,0.033,0,0,0,0,0.178,0,0.003,3814032.89,51
3204,0,0,0,0.333,0,0,0,0,0,0,0.333,0,0,0,0,0.05,0,0,0,0,0,0,0.937,0,810068.01,6
3207,0,0.5,0.429,0,0,0,0,0,0,0,0,0.071,0,0.463,0.464,0,0,0,0,0,0,0,0,0.073,183323.9,14
3218,0,0.131,0.5,0.262,0,0,0.012,0,0,0.024,0,0,0,0.08,0.741,0.103,0,0,0,0,0,0.036,0,0,2367780.22,84
3219,0,0.091,0,0.455,0.091,0,0.091,0,0,0,0,0,0,0.054,0,0.311,0.018,0,0.131,0,0,0,0,0,243681.26,11
3222,0,0.571,0,0.143,0,0.286,0,0,0,0,0,0,0,0.634,0,0.193,0,0.173,0,0,0,0,0,0,419676.2,7
3256,0,0.561,0,0.038,0.061,0,0.024,0.009,0.057,0,0,0,0,0.442,0,0.025,0.059,0,0.013,0.008,0.044,0,0,0,2932563.76,212
3257,0,0,0,0.2,0,0.2,0.1,0,0,0.5,0,0,0,0,0,0.027,0,0.43,0,0,0,0.543,0,0,32365.01,10
3281,0,0,0,0.833,0.083,0,0,0,0.083,0,0,0,0,0,0,0.915,0.085,0,0,0,0,0,0,0,174502.36,12
3292,0,0,0.063,0.313,0,0,0.063,0.063,0.063,0,0,0,0,0,0.023,0,0,0,0.001,0.004,0,0,0,0,2491216.29,16
3327,0,0.019,0.019,0.889,0.019,0,0,0,0,0,0,0,0,0.042,0.1,0.756,0.031,0,0,0,0,0,0,0,1336569.87,54
3330,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,348922.21,12
3337,0,0.125,0.313,0.188,0.063,0.063,0,0,0,0,0,0,0,0.032,0.557,0.145,0.019,0.02,0,0,0,0,0,0,292552.71,16
3368,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85341.24,7
3370,0,0.078,0,0,0,0.157,0,0,0.02,0,0,0,0,0.021,0,0,0,0.049,0,0,0.005,0,0,0,1925679.06,51
3373,0.08,0,0.48,0.32,0,0,0,0,0,0,0,0,0.021,0,0.796,0.18,0,0,0,0,0,0,0,0,3582098.02,25
3377,0,0.125,0,0.8,0,0,0,0,0,0,0.075,0,0,0.043,0,0.009,0,0,0,0,0,0,0.948,0,5255969.51,160
3378,0,0.231,0,0,0.231,0,0,0,0,0,0,0,0,0.561,0,0,1.319,0,0,0,0,0,0,0,80458.72,13
3381,0,0.429,0,0,0,0,0.143,0.143,0,0,0,0,0,0.261,0,0,0,0,0.053,0.04,0,0,0,0,476051.99,7
3384,0,0.167,0,0,0.083,0,0.167,0,0,0,0,0,0,0.042,0,0,0.037,0,0.097,0,0,0,0,0,687101.47,12
3400,0,0.603,0.069,0.138,0,0,0,0,0,0,0.035,0,0,0.156,0.156,0.057,0,0,0,0,0,0,0.244,0,2118239.27,58
3405,0,0.182,0.046,0.364,0,0.046,0.046,0,0,0,0,0,0,0.073,0.017,0.006,0,0.02,0.356,0,0,0,0,0,2140039.3,22
3414,0,0.167,0.583,0,0,0,0,0.167,0,0,0,0,0,0.383,0.392,0,0,0,0,0.088,0,0,0,0,331828.95,12
3422,0,0,0,0,0.286,0.143,0.143,0,0,0.429,0,0,0,0,0,0,0.232,0.356,0.099,0,0,0.314,0,0,74346.32,7
3424,0,0.143,0,0,0,0,0,0,0,0,0.857,0,0,0.009,0,0,0,0,0,0,0,0,0.991,0,3531798.74,7
3442,0.069,0,0,0.097,0.014,0,0,0,0,0.458,0,0,0.068,0,0,0.022,0.001,0,0,0,0,0.693,0,0,1144038.89,72
3444,0.008,0.675,0.079,0,0.071,0,0.032,0.024,0,0.071,0,0.024,0.005,0.626,0.097,0,0.047,0,0.013,0.008,0,0.12,0,0.026,3648329.5,126
3451,0,0.167,0,0.167,0,0.111,0.111,0,0,0,0,0,0,0.081,0,0.284,0,0.064,0.074,0,0,0,0,0,661189.26,18
3458,0,0.067,0.467,0.267,0,0,0,0.067,0,0,0,0,0,0.057,0.432,0.391,0,0,0,0.021,0,0,0,0,911849.09,15
3464,0,0,0,0.323,0.484,0.194,0,0,0,0,0,0,0,0,0,0.004,0.735,0.261,0,0,0,0,0,0,636344.13,31
3477,0,0.55,0.1,0.013,0.025,0.1,0.113,0,0,0.05,0,0,0,0.476,0.22,0.004,0.011,0.093,0.138,0,0,0.014,0,0,1268192.02,80
3478,0,0.083,0.333,0,0,0.167,0.417,0,0,0,0,0,0,0.172,0.339,0,0,0.161,0.328,0,0,0,0,0,218617.09,12
3488,0,0,0,0.571,0,0,0.143,0.286,0,0,0,0,0,0,0,0.044,0,0,0.095,0.861,0,0,0,0,7046.65,7
3492,0,0,0,0,0.25,0,0.625,0.063,0,0,0,0,0,0,0,0,0.36,0,0.532,0.05,0,0,0,0,191418.76,16
3494,0,0.783,0,0.087,0.087,0,0,0.044,0,0,0,0,0,0.786,0,0.143,0.007,0,0,0.064,0,0,0,0,292652.24,23
3518,0,0.071,0.071,0.643,0,0,0,0,0,0,0.071,0,0,0.029,0.027,0.42,0,0,0,0,0,0,0.497,0,1403653.83,14
3526,0.105,0.105,0,0.158,0,0,0.053,0.053,0.158,0.158,0,0,0.009,0.121,0,0.138,0,0,0.055,0.084,0.131,0.069,0,0,991221.49,19
3550,0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0,0,2.423,0,0,0,0,0,49550.4,7
3625,0.103,0.051,0.282,0.231,0.051,0,0,0.103,0.077,0,0,0,0.367,0.017,0.159,0.037,0.016,0,0,0.024,0.205,0,0,0,2017237.04,39
3631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1119.62,7
3634,0,0,0,0.692,0.077,0,0,0.077,0,0,0,0,0,0,0,0.152,0.176,0,0,0.201,0,0,0,0,52440.84,13
3668,0,0.259,0.519,0.185,0,0,0.037,0,0,0,0,0,0,0.143,0.43,0.172,0,0,0.255,0,0,0,0,0,435987.28,27
3677,0,0,0,0.231,0,0,0.115,0.654,0,0,0,0,0,0,0,0.164,0,0,0.019,0.817,0,0,0,0,15779.39,26
3687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70903.47,9
3692,0,0.333,0,0.667,0,0,0,0,0,0,0,0,0,0.987,0,0.013,0,0,0,0,0,0,0,0,76427.57,6
3701,0,0.1,0.3,0.1,0,0,0.05,0.05,0,0,0,0,0,0.033,0.299,0.045,0,0,0.065,0.093,0,0,0,0,381291.29,20
3735,0.015,0.446,0,0.031,0.262,0.062,0.015,0.108,0,0,0,0,0.011,0.416,0,0.001,0.218,0.224,0.01,0.027,0,0,0,0,1345462.08,65
3748,0,0.364,0,0.273,0.091,0.091,0,0.182,0,0,0,0,0,0.358,0,0.176,0.11,0.143,0,0.213,0,0,0,0,126253.25,11
3752,0,0.026,0,0,0,0,0,0,0,0.923,0,0.051,0,0.038,0,0,0,0,0,0,0,0.893,0,0.069,366164.21,39
3768,0,0,0.03,0.303,0,0.182,0,0,0,0,0,0,0,0,0.027,0.223,0,0.021,0,0,0,0,0,0,1521378.21,33
3769,0,0.143,0,0.286,0.191,0,0.095,0.048,0.095,0.143,0,0,0,0.325,0,0.415,0.117,0,0.058,0.031,0.027,0.028,0,0,456626.62,21
3789,0,0.474,0.053,0,0.105,0,0.053,0,0,0.211,0,0,0,0.455,0.104,0,0.121,0,0.143,0,0,0.043,0,0,344723.45,19
3794,0,0.003,0,0.822,0,0,0,0.005,0.168,0,0,0,0,0.008,0,0.944,0,0,0,0.001,0.01,0,0,0,1983816.05,612
